0.5 0.3; 130.89317365 -86.28938616 -28.28492859 74.94985754; 0.12349438 0.15016042 0.16468146 0.12454432
0.5 0.3; 130.89311566 -86.30491722 -28.24530219 74.89258286; 0.12350076 0.15016194 0.16467428 0.12454456
0.5 0.3; 130.89305767 -86.32044829 -28.20567579 74.83530818; 0.12350713 0.15016345 0.1646671 0.1245448
0.5 0.3; 130.89299968 -86.33597935 -28.1660494 74.7780335; 0.12351351 0.15016497 0.16465992 0.12454505
0.5 0.3; 130.89294169 -86.35151041 -28.126423 74.72075882; 0.12351989 0.15016649 0.16465274 0.12454529
0.5 0.3; 130.8928837 -86.36704148 -28.0867966 74.66348414; 0.12352626 0.150168 0.16464556 0.12454553
0.5 0.3; 130.89282571 -86.38257254 -28.04717021 74.60620946; 0.12353264 0.15016952 0.16463837 0.12454578
0.5 0.3; 130.89276772 -86.3981036 -28.00754381 74.54893478; 0.12353901 0.15017104 0.16463119 0.12454602
0.5 0.3; 130.89270973 -86.41363467 -27.96791742 74.4916601; 0.12354539 0.15017255 0.16462401 0.12454627
0.5 0.3; 130.89265174 -86.42916573 -27.92829102 74.43438542; 0.12355177 0.15017407 0.16461683 0.12454651
0.5 0.3; 130.89259375 -86.44469679 -27.88866462 74.37711075; 0.12355814 0.15017559 0.16460965 0.12454675
0.5 0.3; 130.89253576 -86.46022786 -27.84903823 74.31983607; 0.12356452 0.1501771 0.16460247 0.124547
0.5 0.3; 130.89247777 -86.47575892 -27.80941183 74.26256139; 0.1235709 0.15017862 0.16459529 0.12454724
0.5 0.3; 130.89241978 -86.49128998 -27.76978543 74.20528671; 0.12357727 0.15018014 0.16458811 0.12454748
0.5 0.3; 130.89236178 -86.50682105 -27.73015904 74.14801203; 0.12358365 0.15018165 0.16458092 0.12454773
0.5 0.3; 130.89230379 -86.52235211 -27.69053264 74.09073735; 0.12359003 0.15018317 0.16457374 0.12454797
0.5 0.3; 130.8922458 -86.53788317 -27.65090625 74.03346267; 0.1235964 0.15018469 0.16456656 0.12454821
0.5 0.3; 130.89218781 -86.55341424 -27.61127985 73.97618799; 0.12360278 0.1501862 0.16455938 0.12454846
0.5 0.3; 130.89212982 -86.5689453 -27.57165345 73.91891331; 0.12360916 0.15018772 0.1645522 0.1245487
0.5 0.3; 130.89207183 -86.58447637 -27.53202706 73.86163863; 0.12361553 0.15018924 0.16454502 0.12454895
0.5 0.3; 130.89201384 -86.60000743 -27.49240066 73.80436396; 0.12362191 0.15019075 0.16453784 0.12454919
0.5 0.3; 130.89195585 -86.61553849 -27.45277426 73.74708928; 0.12362829 0.15019227 0.16453065 0.12454943
0.5 0.3; 130.89189786 -86.63106956 -27.41314787 73.6898146; 0.12363466 0.15019379 0.16452347 0.12454968
0.5 0.3; 130.89183987 -86.64660062 -27.37352147 73.63253992; 0.12364104 0.1501953 0.16451629 0.12454992
0.5 0.3; 130.89178188 -86.66213168 -27.33389507 73.57526524; 0.12364742 0.15019682 0.16450911 0.12455016
0.5 0.3; 130.89172389 -86.67766275 -27.29426868 73.51799056; 0.12365379 0.15019834 0.16450193 0.12455041
0.5 0.3; 130.8916659 -86.69319381 -27.25464228 73.46071588; 0.12366017 0.15019985 0.16449475 0.12455065
0.5 0.3; 130.89160791 -86.70872487 -27.21501589 73.4034412; 0.12366654 0.15020137 0.16448757 0.1245509
0.5 0.3; 130.89154992 -86.72425594 -27.17538949 73.34616652; 0.12367292 0.15020289 0.16448038 0.12455114
0.5 0.3; 130.89149193 -86.739787 -27.13576309 73.28889184; 0.1236793 0.1502044 0.1644732 0.12455138
0.5 0.3; 130.89143393 -86.75531806 -27.0961367 73.23161717; 0.12368567 0.15020592 0.16446602 0.12455163
0.5 0.3; 130.89137594 -86.77084913 -27.0565103 73.17434249; 0.12369205 0.15020744 0.16445884 0.12455187
0.5 0.3; 130.89131795 -86.78638019 -27.0168839 73.11706781; 0.12369843 0.15020895 0.16445166 0.12455211
0.5 0.3; 130.89125996 -86.80191125 -26.97725751 73.05979313; 0.1237048 0.15021047 0.16444448 0.12455236
0.5 0.3; 130.89120197 -86.81744232 -26.93763111 73.00251845; 0.12371118 0.15021199 0.1644373 0.1245526
0.5 0.3; 130.89114398 -86.83297338 -26.89800472 72.94524377; 0.12371756 0.1502135 0.16443011 0.12455285
0.5 0.3; 130.89108599 -86.84850444 -26.85837832 72.88796909; 0.12372393 0.15021502 0.16442293 0.12455309
0.5 0.3; 130.891028 -86.86403551 -26.81875192 72.83069441; 0.12373031 0.15021654 0.16441575 0.12455333
0.5 0.3; 130.89097001 -86.87956657 -26.77912553 72.77341973; 0.12373669 0.15021805 0.16440857 0.12455358
0.5 0.3; 130.89091202 -86.89509763 -26.73949913 72.71614505; 0.12374306 0.15021957 0.16440139 0.12455382
0.5 0.3; 130.89085403 -86.9106287 -26.69987273 72.65887038; 0.12374944 0.15022109 0.16439421 0.12455406
0.5 0.3; 130.89079604 -86.92615976 -26.66024634 72.6015957; 0.12375582 0.1502226 0.16438703 0.12455431
0.5 0.3; 130.89073805 -86.94169083 -26.62061994 72.54432102; 0.12376219 0.15022412 0.16437985 0.12455455
0.5 0.3; 130.89068006 -86.95722189 -26.58099354 72.48704634; 0.12376857 0.15022564 0.16437266 0.1245548
0.5 0.3; 130.89062207 -86.97275295 -26.54136715 72.42977166; 0.12377495 0.15022715 0.16436548 0.12455504
0.5 0.3; 130.89056408 -86.98828402 -26.50174075 72.37249698; 0.12378132 0.15022867 0.1643583 0.12455528
0.5 0.3; 130.89050608 -87.00381508 -26.46211436 72.3152223; 0.1237877 0.15023019 0.16435112 0.12455553
0.5 0.3; 130.89044809 -87.01934614 -26.42248796 72.25794762; 0.12379407 0.1502317 0.16434394 0.12455577
0.5 0.3; 130.8903901 -87.03487721 -26.38286156 72.20067294; 0.12380045 0.15023322 0.16433676 0.12455601
0.5 0.3; 130.89033211 -87.05040827 -26.34323517 72.14339826; 0.12380683 0.15023474 0.16432958 0.12455626
0.5 0.3; 130.89027412 -87.06593933 -26.30360877 72.08612359; 0.1238132 0.15023625 0.16432239 0.1245565
0.5 0.3; 130.89021613 -87.0814704 -26.26398237 72.02884891; 0.12381958 0.15023777 0.16431521 0.12455674
0.5 0.3; 130.89015814 -87.09700146 -26.22435598 71.97157423; 0.12382596 0.15023929 0.16430803 0.12455699
0.5 0.3; 130.89010015 -87.11253252 -26.18472958 71.91429955; 0.12383233 0.1502408 0.16430085 0.12455723
0.5 0.3; 130.89004216 -87.12806359 -26.14510319 71.85702487; 0.12383871 0.15024232 0.16429367 0.12455748
0.5 0.3; 130.88998417 -87.14359465 -26.10547679 71.79975019; 0.12384509 0.15024384 0.16428649 0.12455772
0.5 0.3; 130.88992618 -87.15912571 -26.06585039 71.74247551; 0.12385146 0.15024535 0.16427931 0.12455796
0.5 0.3; 130.88986819 -87.17465678 -26.026224 71.68520083; 0.12385784 0.15024687 0.16427212 0.12455821
0.5 0.3; 130.8898102 -87.19018784 -25.9865976 71.62792615; 0.12386422 0.15024839 0.16426494 0.12455845
0.5 0.3; 130.88975221 -87.2057189 -25.9469712 71.57065147; 0.12387059 0.1502499 0.16425776 0.12455869
0.5 0.3; 130.88969422 -87.22124997 -25.90734481 71.5133768; 0.12387697 0.15025142 0.16425058 0.12455894
0.5 0.3; 130.88963623 -87.23678103 -25.86771841 71.45610212; 0.12388335 0.15025294 0.1642434 0.12455918
0.5 0.3; 130.88957823 -87.25231209 -25.82809201 71.39882744; 0.12388972 0.15025445 0.16423622 0.12455943
0.5 0.3; 130.88952024 -87.26784316 -25.78846562 71.34155276; 0.1238961 0.15025597 0.16422904 0.12455967
0.5 0.3; 130.88946225 -87.28337422 -25.74883922 71.28427808; 0.12390248 0.15025749 0.16422186 0.12455991
0.5 0.3; 130.88940426 -87.29890528 -25.70921283 71.2270034; 0.12390885 0.150259 0.16421467 0.12456016
0.5 0.3; 130.88934627 -87.31443635 -25.66958643 71.16972872; 0.12391523 0.15026052 0.16420749 0.1245604
0.5 0.3; 130.88928828 -87.32996741 -25.62996003 71.11245404; 0.1239216 0.15026204 0.16420031 0.12456064
0.5 0.3; 130.88923029 -87.34549848 -25.59033364 71.05517936; 0.12392798 0.15026355 0.16419313 0.12456089
0.5 0.3; 130.8891723 -87.36102954 -25.55070724 70.99790468; 0.12393436 0.15026507 0.16418595 0.12456113
0.5 0.3; 130.88911431 -87.3765606 -25.51108084 70.94063001; 0.12394073 0.15026659 0.16417877 0.12456138
0.5 0.3; 130.88905632 -87.39209167 -25.47145445 70.88335533; 0.12394711 0.1502681 0.16417159 0.12456162
0.5 0.3; 130.88899833 -87.40762273 -25.43182805 70.82608065; 0.12395349 0.15026962 0.1641644 0.12456186
0.5 0.3; 130.88894034 -87.42315379 -25.39220165 70.76880597; 0.12395986 0.15027114 0.16415722 0.12456211
0.5 0.3; 130.88888235 -87.43868486 -25.35257526 70.71153129; 0.12396624 0.15027265 0.16415004 0.12456235
0.5 0.3; 130.88882436 -87.45421592 -25.31294886 70.65425661; 0.12397262 0.15027417 0.16414286 0.12456259
0.5 0.3; 130.88876637 -87.46974698 -25.27332247 70.59698193; 0.12397899 0.15027569 0.16413568 0.12456284
0.5 0.3; 130.88870837 -87.48527805 -25.23369607 70.53970725; 0.12398537 0.1502772 0.1641285 0.12456308
0.5 0.3; 130.88865038 -87.50080911 -25.19406967 70.48243257; 0.12399175 0.15027872 0.16412132 0.12456332
0.5 0.3; 130.88859239 -87.51634017 -25.15444328 70.4251579; 0.12399812 0.15028024 0.16411413 0.12456357
0.5 0.3; 130.8885344 -87.53187124 -25.11481688 70.36788322; 0.1240045 0.15028175 0.16410695 0.12456381
0.5 0.3; 130.88847641 -87.5474023 -25.07519048 70.31060854; 0.12401088 0.15028327 0.16409977 0.12456406
0.5 0.3; 130.88841842 -87.56293336 -25.03556409 70.25333386; 0.12401725 0.15028479 0.16409259 0.1245643
0.5 0.3; 130.88836043 -87.57846443 -24.99593769 70.19605918; 0.12402363 0.1502863 0.16408541 0.12456454
0.5 0.3; 130.88830244 -87.59399549 -24.9563113 70.1387845; 0.12403001 0.15028782 0.16407823 0.12456479
0.5 0.3; 130.88824445 -87.60952655 -24.9166849 70.08150982; 0.12403638 0.15028934 0.16407105 0.12456503
0.5 0.3; 130.88818646 -87.62505762 -24.8770585 70.02423514; 0.12404276 0.15029085 0.16406387 0.12456527
0.5 0.3; 130.88812847 -87.64058868 -24.83743211 69.96696046; 0.12404913 0.15029237 0.16405668 0.12456552
0.5 0.3; 130.88807048 -87.65611974 -24.79780571 69.90968578; 0.12405551 0.15029389 0.1640495 0.12456576
0.5 0.3; 130.88801249 -87.67165081 -24.75817931 69.85241111; 0.12406189 0.1502954 0.16404232 0.12456601
0.5 0.3; 130.8879545 -87.68718187 -24.71855292 69.79513643; 0.12406826 0.15029692 0.16403514 0.12456625
0.5 0.3; 130.88789651 -87.70271294 -24.67892652 69.73786175; 0.12407464 0.15029844 0.16402796 0.12456649
0.5 0.3; 130.88783852 -87.718244 -24.63930012 69.68058707; 0.12408102 0.15029995 0.16402078 0.12456674
0.5 0.3; 130.88778052 -87.73377506 -24.59967373 69.62331239; 0.12408739 0.15030147 0.1640136 0.12456698
0.5 0.3; 130.88772253 -87.74930613 -24.56004733 69.56603771; 0.12409377 0.15030299 0.16400641 0.12456722
0.5 0.3; 130.88766454 -87.76483719 -24.52042094 69.50876303; 0.12410015 0.1503045 0.16399923 0.12456747
0.5 0.3; 130.88760655 -87.78036825 -24.48079454 69.45148835; 0.12410652 0.15030602 0.16399205 0.12456771
0.5 0.3; 130.88754856 -87.79589932 -24.44116814 69.39421367; 0.1241129 0.15030754 0.16398487 0.12456796
0.5 0.3; 130.88749057 -87.81143038 -24.40154175 69.33693899; 0.12411928 0.15030905 0.16397769 0.1245682
0.5 0.3; 130.88743258 -87.82696144 -24.36191535 69.27966432; 0.12412565 0.15031057 0.16397051 0.12456844
0.5 0.3; 130.88737459 -87.84249251 -24.32228895 69.22238964; 0.12413203 0.15031209 0.16396333 0.12456869
0.5 0.3; 130.8873166 -87.85802357 -24.28266256 69.16511496; 0.12413841 0.1503136 0.16395614 0.12456893
0.5 0.3; 130.88725861 -87.87355463 -24.24303616 69.10784028; 0.12414478 0.15031512 0.16394896 0.12456917
0.5 0.3; 130.88720062 -87.8890857 -24.20340977 69.0505656; 0.12415116 0.15031664 0.16394178 0.12456942
0.5 0.3; 130.88714263 -87.90461676 -24.16378337 68.99329092; 0.12415754 0.15031815 0.1639346 0.12456966
0.5 0.3; 130.88708464 -87.92014782 -24.12415697 68.93601624; 0.12416391 0.15031967 0.16392742 0.1245699
0.5 0.3; 130.88702665 -87.93567889 -24.08453058 68.87874156; 0.12417029 0.15032119 0.16392024 0.12457015
0.5 0.3; 130.88696866 -87.95120995 -24.04490418 68.82146688; 0.12417666 0.1503227 0.16391306 0.12457039
0.5 0.3; 130.88691067 -87.96674101 -24.00527778 68.7641922; 0.12418304 0.15032422 0.16390587 0.12457064
0.5 0.3; 130.88685267 -87.98227208 -23.96565139 68.70691753; 0.12418942 0.15032574 0.16389869 0.12457088
0.5 0.3; 130.88679468 -87.99780314 -23.92602499 68.64964285; 0.12419579 0.15032725 0.16389151 0.12457112
0.5 0.3; 130.88673669 -88.0133342 -23.88639859 68.59236817; 0.12420217 0.15032877 0.16388433 0.12457137
0.5 0.3; 130.8866787 -88.02886527 -23.8467722 68.53509349; 0.12420855 0.15033029 0.16387715 0.12457161
0.5 0.3; 130.88662071 -88.04439633 -23.8071458 68.47781881; 0.12421492 0.1503318 0.16386997 0.12457185
0.5 0.3; 130.88656272 -88.0599274 -23.76751941 68.42054413; 0.1242213 0.15033332 0.16386279 0.1245721
0.5 0.3; 130.88650473 -88.07545846 -23.72789301 68.36326945; 0.12422768 0.15033484 0.16385561 0.12457234
0.5 0.3; 130.88644674 -88.09098952 -23.68826661 68.30599477; 0.12423405 0.15033635 0.16384842 0.12457259
0.5 0.3; 130.88638875 -88.10652059 -23.64864022 68.24872009; 0.12424043 0.15033787 0.16384124 0.12457283
0.5 0.3; 130.88633076 -88.12205165 -23.60901382 68.19144541; 0.12424681 0.15033939 0.16383406 0.12457307
0.5 0.3; 130.88627277 -88.13758271 -23.56938742 68.13417074; 0.12425318 0.1503409 0.16382688 0.12457332
0.5 0.3; 130.88621478 -88.15311378 -23.52976103 68.07689606; 0.12425956 0.15034242 0.1638197 0.12457356
0.5 0.3; 130.88615679 -88.16864484 -23.49013463 68.01962138; 0.12426594 0.15034394 0.16381252 0.1245738
0.5 0.3; 130.8860988 -88.1841759 -23.45050824 67.9623467; 0.12427231 0.15034545 0.16380534 0.12457405
0.5 0.3; 130.88604081 -88.19970697 -23.41088184 67.90507202; 0.12427869 0.15034697 0.16379815 0.12457429
0.5 0.3; 130.88598282 -88.21523803 -23.37125544 67.84779734; 0.12428507 0.15034849 0.16379097 0.12457454
0.5 0.3; 130.88592482 -88.23076909 -23.33162905 67.79052266; 0.12429144 0.15035 0.16378379 0.12457478
0.5 0.3; 130.88586683 -88.24630016 -23.29200265 67.73324798; 0.12429782 0.15035152 0.16377661 0.12457502
0.5 0.3; 130.88580884 -88.26183122 -23.25237625 67.6759733; 0.12430419 0.15035304 0.16376943 0.12457527
0.5 0.3; 130.88575085 -88.27736228 -23.21274986 67.61869862; 0.12431057 0.15035455 0.16376225 0.12457551
0.5 0.3; 130.88569286 -88.29289335 -23.17312346 67.56142395; 0.12431695 0.15035607 0.16375507 0.12457575
0.5 0.3; 130.88563487 -88.30842441 -23.13349706 67.50414927; 0.12432332 0.15035759 0.16374788 0.124576
0.5 0.3; 130.88557688 -88.32395547 -23.09387067 67.44687459; 0.1243297 0.15035911 0.1637407 0.12457624
0.5 0.3; 130.88551889 -88.33948654 -23.05424427 67.38959991; 0.12433608 0.15036062 0.16373352 0.12457649
0.5 0.3; 130.8854609 -88.3550176 -23.01461788 67.33232523; 0.12434245 0.15036214 0.16372634 0.12457673
0.5 0.3; 130.88540291 -88.37054866 -22.97499148 67.27505055; 0.12434883 0.15036366 0.16371916 0.12457697
0.5 0.3; 130.88534492 -88.38607973 -22.93536508 67.21777587; 0.12435521 0.15036517 0.16371198 0.12457722
0.5 0.3; 130.88528693 -88.40161079 -22.89573869 67.16050119; 0.12436158 0.15036669 0.1637048 0.12457746
0.5 0.3; 130.88522894 -88.41714185 -22.85611229 67.10322651; 0.12436796 0.15036821 0.16369762 0.1245777
0.5 0.3; 130.88517095 -88.43267292 -22.81648589 67.04595183; 0.12437434 0.15036972 0.16369043 0.12457795
0.5 0.3; 130.88511296 -88.44820398 -22.7768595 66.98867716; 0.12438071 0.15037124 0.16368325 0.12457819
0.5 0.3; 130.88505497 -88.46373505 -22.7372331 66.93140248; 0.12438709 0.15037276 0.16367607 0.12457843
0.5 0.3; 130.88499697 -88.47926611 -22.69760671 66.8741278; 0.12439347 0.15037427 0.16366889 0.12457868
0.5 0.3; 130.88493898 -88.49479717 -22.65798031 66.81685312; 0.12439984 0.15037579 0.16366171 0.12457892
0.5 0.3; 130.88488099 -88.51032824 -22.61835391 66.75957844; 0.12440622 0.15037731 0.16365453 0.12457917
0.5 0.3; 130.884823 -88.5258593 -22.57872752 66.70230376; 0.1244126 0.15037882 0.16364735 0.12457941
0.5 0.3; 130.88476501 -88.54139036 -22.53910112 66.64502908; 0.12441897 0.15038034 0.16364016 0.12457965
0.5 0.3; 130.88470702 -88.55692143 -22.49947472 66.5877544; 0.12442535 0.15038186 0.16363298 0.1245799
0.5 0.3; 130.88464903 -88.57245249 -22.45984833 66.53047972; 0.12443172 0.15038337 0.1636258 0.12458014
0.5 0.3; 130.88459104 -88.58798355 -22.42022193 66.47320504; 0.1244381 0.15038489 0.16361862 0.12458038
0.5 0.3; 130.88453305 -88.60351462 -22.38059553 66.41593037; 0.12444448 0.15038641 0.16361144 0.12458063
0.5 0.3; 130.88447506 -88.61904568 -22.34096914 66.35865569; 0.12445085 0.15038792 0.16360426 0.12458087
0.5 0.3; 130.88441707 -88.63457674 -22.30134274 66.30138101; 0.12445723 0.15038944 0.16359708 0.12458112
0.5 0.3; 130.88435908 -88.65010781 -22.26171635 66.24410633; 0.12446361 0.15039096 0.16358989 0.12458136
0.5 0.3; 130.88430109 -88.66563887 -22.22208995 66.18683165; 0.12446998 0.15039247 0.16358271 0.1245816
0.5 0.3; 130.8842431 -88.68116993 -22.18246355 66.12955697; 0.12447636 0.15039399 0.16357553 0.12458185
0.5 0.3; 130.88418511 -88.696701 -22.14283716 66.07228229; 0.12448274 0.15039551 0.16356835 0.12458209
0.5 0.3; 130.88412711 -88.71223206 -22.10321076 66.01500761; 0.12448911 0.15039702 0.16356117 0.12458233
0.5 0.3; 130.88406912 -88.72776312 -22.06358436 65.95773293; 0.12449549 0.15039854 0.16355399 0.12458258
0.5 0.3; 130.88401113 -88.74329419 -22.02395797 65.90045825; 0.12450187 0.15040006 0.16354681 0.12458282
0.5 0.3; 130.88395314 -88.75882525 -21.98433157 65.84318358; 0.12450824 0.15040157 0.16353962 0.12458307
0.5 0.3; 130.88389515 -88.77435631 -21.94470517 65.7859089; 0.12451462 0.15040309 0.16353244 0.12458331
0.5 0.3; 130.88383716 -88.78988738 -21.90507878 65.72863422; 0.124521 0.15040461 0.16352526 0.12458355
0.5 0.3; 130.88377917 -88.80541844 -21.86545238 65.67135954; 0.12452737 0.15040612 0.16351808 0.1245838
0.5 0.3; 130.88372118 -88.82094951 -21.82582599 65.61408486; 0.12453375 0.15040764 0.1635109 0.12458404
0.5 0.3; 130.88366319 -88.83648057 -21.78619959 65.55681018; 0.12454013 0.15040916 0.16350372 0.12458428
0.5 0.3; 130.8836052 -88.85201163 -21.74657319 65.4995355; 0.1245465 0.15041067 0.16349654 0.12458453
0.5 0.3; 130.88354721 -88.8675427 -21.7069468 65.44226082; 0.12455288 0.15041219 0.16348936 0.12458477
0.5 0.3; 130.88348922 -88.88307376 -21.6673204 65.38498614; 0.12455925 0.15041371 0.16348217 0.12458501
0.5 0.3; 130.88343123 -88.89860482 -21.627694 65.32771146; 0.12456563 0.15041522 0.16347499 0.12458526
0.5 0.3; 130.88337324 -88.91413589 -21.58806761 65.27043679; 0.12457201 0.15041674 0.16346781 0.1245855
0.5 0.3; 130.88331525 -88.92966695 -21.54844121 65.21316211; 0.12457838 0.15041826 0.16346063 0.12458575
0.5 0.3; 130.88325726 -88.94519801 -21.50881482 65.15588743; 0.12458476 0.15041977 0.16345345 0.12458599
0.5 0.3; 130.88319926 -88.96072908 -21.46918842 65.09861275; 0.12459114 0.15042129 0.16344627 0.12458623
0.5 0.3; 130.88314127 -88.97626014 -21.42956202 65.04133807; 0.12459751 0.15042281 0.16343909 0.12458648
0.5 0.3; 130.88308328 -88.9917912 -21.38993563 64.98406339; 0.12460389 0.15042432 0.1634319 0.12458672
0.5 0.3; 130.88302529 -89.00732227 -21.35030923 64.92678871; 0.12461027 0.15042584 0.16342472 0.12458696
0.5 0.3; 130.8829673 -89.02285333 -21.31068283 64.86951403; 0.12461664 0.15042736 0.16341754 0.12458721
0.5 0.3; 130.88290931 -89.03838439 -21.27105644 64.81223935; 0.12462302 0.15042887 0.16341036 0.12458745
0.5 0.3; 130.88285132 -89.05391546 -21.23143004 64.75496467; 0.1246294 0.15043039 0.16340318 0.1245877
0.5 0.3; 130.88279333 -89.06944652 -21.19180364 64.69769; 0.12463577 0.15043191 0.163396 0.12458794
0.5 0.3; 130.88273534 -89.08497758 -21.15217725 64.64041532; 0.12464215 0.15043342 0.16338882 0.12458818
0.5 0.3; 130.88267735 -89.10050865 -21.11255085 64.58314064; 0.12464853 0.15043494 0.16338163 0.12458843
0.5 0.3; 130.88261936 -89.11603971 -21.07292446 64.52586596; 0.1246549 0.15043646 0.16337445 0.12458867
0.5 0.3; 130.88256137 -89.13157077 -21.03329806 64.46859128; 0.12466128 0.15043797 0.16336727 0.12458891
0.5 0.3; 130.88250338 -89.14710184 -20.99367166 64.4113166; 0.12466766 0.15043949 0.16336009 0.12458916
0.5 0.3; 130.88244539 -89.1626329 -20.95404527 64.35404192; 0.12467403 0.15044101 0.16335291 0.1245894
0.5 0.3; 130.8823874 -89.17816397 -20.91441887 64.29676724; 0.12468041 0.15044252 0.16334573 0.12458965
0.5 0.3; 130.88232941 -89.19369503 -20.87479247 64.23949256; 0.12468678 0.15044404 0.16333855 0.12458989
0.5 0.3; 130.88227141 -89.20922609 -20.83516608 64.18221788; 0.12469316 0.15044556 0.16333137 0.12459013
0.5 0.3; 130.88221342 -89.22475716 -20.79553968 64.12494321; 0.12469954 0.15044707 0.16332418 0.12459038
0.5 0.3; 130.88215543 -89.24028822 -20.75591329 64.06766853; 0.12470591 0.15044859 0.163317 0.12459062
0.5 0.3; 130.88209744 -89.25581928 -20.71628689 64.01039385; 0.12471229 0.15045011 0.16330982 0.12459086
0.5 0.3; 130.88203945 -89.27135035 -20.67666049 63.95311917; 0.12471867 0.15045162 0.16330264 0.12459111
0.5 0.3; 130.88198146 -89.28688141 -20.6370341 63.89584449; 0.12472504 0.15045314 0.16329546 0.12459135
0.5 0.3; 130.88192347 -89.30241247 -20.5974077 63.83856981; 0.12473142 0.15045466 0.16328828 0.12459159
0.5 0.3; 130.88186548 -89.31794354 -20.5577813 63.78129513; 0.1247378 0.15045617 0.1632811 0.12459184
0.5 0.3; 130.88180749 -89.3334746 -20.51815491 63.72402045; 0.12474417 0.15045769 0.16327391 0.12459208
0.5 0.3; 130.8817495 -89.34900566 -20.47852851 63.66674577; 0.12475055 0.15045921 0.16326673 0.12459233
0.5 0.3; 130.88169151 -89.36453673 -20.43890211 63.60947109; 0.12475693 0.15046072 0.16325955 0.12459257
0.5 0.3; 130.88163352 -89.38006779 -20.39927572 63.55219642; 0.1247633 0.15046224 0.16325237 0.12459281
0.5 0.3; 130.88157553 -89.39559885 -20.35964932 63.49492174; 0.12476968 0.15046376 0.16324519 0.12459306
0.5 0.3; 130.88151754 -89.41112992 -20.32002293 63.43764706; 0.12477606 0.15046527 0.16323801 0.1245933
0.5 0.3; 130.88145955 -89.42666098 -20.28039653 63.38037238; 0.12478243 0.15046679 0.16323083 0.12459354
0.5 0.3; 130.88140156 -89.44219204 -20.24077013 63.3230977; 0.12478881 0.15046831 0.16322364 0.12459379
0.5 0.3; 130.88134356 -89.45772311 -20.20114374 63.26582302; 0.12479519 0.15046982 0.16321646 0.12459403
0.5 0.3; 130.88128557 -89.47325417 -20.16151734 63.20854834; 0.12480156 0.15047134 0.16320928 0.12459428
0.5 0.3; 130.88122758 -89.48878523 -20.12189094 63.15127366; 0.12480794 0.15047286 0.1632021 0.12459452
0.5 0.3; 130.88116959 -89.5043163 -20.08226455 63.09399898; 0.12481432 0.15047437 0.16319492 0.12459476
0.5 0.3; 130.8811116 -89.51984736 -20.04263815 63.0367243; 0.12482069 0.15047589 0.16318774 0.12459501
0.5 0.3; 130.88105361 -89.53537842 -20.00301176 62.97944963; 0.12482707 0.15047741 0.16318056 0.12459525
0.5 0.3; 130.88099562 -89.55090949 -19.96338536 62.92217495; 0.12483344 0.15047892 0.16317338 0.12459549
0.5 0.3; 130.88093763 -89.56644055 -19.92375896 62.86490027; 0.12483982 0.15048044 0.16316619 0.12459574
0.5 0.3; 130.88087964 -89.58197162 -19.88413257 62.80762559; 0.1248462 0.15048196 0.16315901 0.12459598
0.5 0.3; 130.88082165 -89.59750268 -19.84450617 62.75035091; 0.12485257 0.15048347 0.16315183 0.12459623
0.5 0.3; 130.88076366 -89.61303374 -19.80487977 62.69307623; 0.12485895 0.15048499 0.16314465 0.12459647
0.5 0.3; 130.88070567 -89.62856481 -19.76525338 62.63580155; 0.12486533 0.15048651 0.16313747 0.12459671
0.5 0.3; 130.88064768 -89.64409587 -19.72562698 62.57852687; 0.1248717 0.15048802 0.16313029 0.12459696
0.5 0.3; 130.88058969 -89.65962693 -19.68600058 62.52125219; 0.12487808 0.15048954 0.16312311 0.1245972
0.5 0.3; 130.8805317 -89.675158 -19.64637419 62.46397751; 0.12488446 0.15049106 0.16311592 0.12459744
0.5 0.3; 130.88047371 -89.69068906 -19.60674779 62.40670284; 0.12489083 0.15049257 0.16310874 0.12459769
0.5 0.3; 130.88041571 -89.70622012 -19.5671214 62.34942816; 0.12489721 0.15049409 0.16310156 0.12459793
0.5 0.3; 130.88035772 -89.72175119 -19.527495 62.29215348; 0.12490359 0.15049561 0.16309438 0.12459818
0.5 0.3; 130.88029973 -89.73728225 -19.4878686 62.2348788; 0.12490996 0.15049712 0.1630872 0.12459842
0.5 0.3; 130.88024174 -89.75281331 -19.44824221 62.17760412; 0.12491634 0.15049864 0.16308002 0.12459866
0.5 0.3; 130.88018375 -89.76834438 -19.40861581 62.12032944; 0.12492272 0.15050016 0.16307284 0.12459891
0.5 0.3; 130.88012576 -89.78387544 -19.36898941 62.06305476; 0.12492909 0.15050167 0.16306565 0.12459915
0.5 0.3; 130.88006777 -89.7994065 -19.32936302 62.00578008; 0.12493547 0.15050319 0.16305847 0.12459939
0.5 0.3; 130.88000978 -89.81493757 -19.28973662 61.9485054; 0.12494185 0.15050471 0.16305129 0.12459964
0.5 0.3; 130.87995179 -89.83046863 -19.25011022 61.89123072; 0.12494822 0.15050622 0.16304411 0.12459988
0.5 0.3; 130.8798938 -89.84599969 -19.21048383 61.83395605; 0.1249546 0.15050774 0.16303693 0.12460012
0.5 0.3; 130.87983581 -89.86153076 -19.17085743 61.77668137; 0.12496097 0.15050926 0.16302975 0.12460037
0.5 0.3; 130.87977782 -89.87706182 -19.13123104 61.71940669; 0.12496735 0.15051077 0.16302257 0.12460061
0.5 0.3; 130.87971983 -89.89259288 -19.09160464 61.66213201; 0.12497373 0.15051229 0.16301538 0.12460086
